"""Foods""","""Poultry, Poultry Meat, Their Preparations and Products""",,,"""B.22.010""","Powdered hydrogenated cottonseed oil in an amount not greater than 0.25 per cent of the product may be applied as a release agent to the surface of poultry meat, poultry meat by-product, prepared poultry meat, prepared poultry meat by-product, extended poultry product and simulated poultry product. """
"""Foods""","""Poultry, Poultry Meat, Their Preparations and Products""",,,"""B.22.011""","[S]. Solid cut poultry meat (a) a whole cut of poultry meat; or (b) a product consisting of pieces of poultry meat of which at least 80 per cent weigh at least 25 g each. """
"""Foods""","""Poultry, Poultry Meat, Their Preparations and Products""",,,"""B.22.012""","(1) No person shall sell solid cut poultry meat to which phosphate salts or water has been added unless (a) that meat (i) where cooked, contains a meat protein content of not less than 12 per cent, and (ii) where uncooked, contains a meat protein content of not less than 10 per cent; and (b) that meat contains, phosphate salts that do not when calculated as sodium phosphate, dibasic, exceed the maximum level provided therefor in Table XII to section B.16.100 and that are one or more of the following phosphate salts, namely, (i) sodium acid pyrophosphate, (ii) sodium hexametaphosphate, (iii) sodium phosphate, dibasic, (iv) sodium phosphate, monobasic, (v) sodium pyrophosphate, tetrabasic, (vi) sodium tripolyphosphate, (vii) potassium phosphate, monobasic, (viii) potassium phosphate, dibasic, and (ix) potassium pyrophosphate, tetrabasic. (2) A bone or a visible fat layer shall not be included in any calculation used to determine meat protein content for the purposes of paragraph (1)(a). """
"""Foods""","""Poultry, Poultry Meat, Their Preparations and Products""",,,"""B.22.013""","No person shall sell the whole or any part of a dressed poultry carcass that has been placed in a chilling tank containing fluids to which phosphate salts have been added. """
"""Foods""","""Poultry, Poultry Meat, Their Preparations and Products""","""Poultry Meat Stews""",,"""B.22.016""","For the purposes of sections B.22.017 to B.22.019,  stew poultry meat """
"""Foods""","""Poultry, Poultry Meat, Their Preparations and Products""","""Poultry Meat Stews""",,"""B.22.017""","[S]. Vegetable Stew with (naming the poultry meat) (a) shall contain vegetables and the named poultry meat in the following amounts: (i) if uncooked, 12 per cent or more of the named stew poultry meat, (ii) if cooked, 6 per cent or more of the named stew poultry meat, (iii) 38 per cent or more vegetables; and (b) may contain gravy, salt, seasoning and spices. """
"""Foods""","""Poultry, Poultry Meat, Their Preparations and Products""","""Poultry Meat Stews""",,"""B.22.018""","[S]. (naming the poultry meat) Stew (a) shall contain vegetables and the named poultry meat in the following amounts: (i) if uncooked, 20 per cent or more of the named stew poultry meat, (ii) if cooked, 10 per cent or more of the named stew poultry meat, (iii) 30 per cent or more vegetables; and (b) may contain gravy, salt, seasoning and spices. """
"""Foods""","""Poultry, Poultry Meat, Their Preparations and Products""","""Poultry Meat Stews""",,"""B.22.019""","[S]. (a) shall contain poultry meat and vegetables in the following amounts: (i) if uncooked, 25 per cent or more of stew poultry meat, (ii) if cooked, 15 per cent or more of stew poultry meat, (iii) 30 per cent or more vegetables; and (b) may contain gravy, salt, seasoning and spices. """
"""Foods""","""Poultry, Poultry Meat, Their Preparations and Products""","""Prepared Poultry Meats, Prepared Poultry Meat By-Products""",,"""B.22.020""","[Repealed, SOR/86-875, s. 7] """
"""Foods""","""Poultry, Poultry Meat, Their Preparations and Products""","""Prepared Poultry Meats, Prepared Poultry Meat By-Products""",,"""B.22.021""","[S]. (a) a Class I preservative; (a.1) a Class II preservative; (b) liquid smoke flavour, liquid smoke flavour concentrate or spices; (c) sweetening agents; (d) vinegar; (e) in the case of cured poultry or poultry meat prepared by means of injection or cover solution, disodium phosphate, monosodium phosphate, sodium hexametaphosphate, sodium tripolyphosphate, tetrasodium pyrophosphate and sodium acid pyrophosphate, in such amount calculated as disodium phosphate, as will result in the finished product containing not more than 0.5 per cent added phosphate; and (f) in the case of vacuum-packed sliced cooked turkey,  Carnobacterium maltaromaticum """
"""Foods""","""Poultry, Poultry Meat, Their Preparations and Products""","""Prepared Poultry Meats, Prepared Poultry Meat By-Products""",,"""B.22.022""","[S]. (a) those bones or pieces of bones attached to the portion of the poultry meat that is being canned; (b) broth; (c) salt; (d) seasoning; (e) gelling agents; and (f) small amounts of fat. """
"""Foods""","""Poultry, Poultry Meat, Their Preparations and Products""","""Prepared Poultry Meats, Prepared Poultry Meat By-Products""",,"""B.22.023""","[S]. """
"""Foods""","""Poultry, Poultry Meat, Their Preparations and Products""","""Prepared Poultry Meats, Prepared Poultry Meat By-Products""",,"""B.22.024""","Where a gelling agent has been added to canned poultry, a statement to the effect that a gelling agent has been added shall be shown on the principal display panel or the word “jellied” shall be shown as an integral part of the common name of the food. """
"""Foods""","""Poultry, Poultry Meat, Their Preparations and Products""","""Prepared Poultry Meats, Prepared Poultry Meat By-Products""",,"""B.22.025""","[S]. """
"""Foods""","""Poultry, Poultry Meat, Their Preparations and Products""","""Prepared Poultry Meats, Prepared Poultry Meat By-Products""",,"""B.22.026""","No person shall sell poultry, poultry meat or poultry meat by-product that has been barbecued, roasted or broiled and is ready for consumption unless the cooked poultry, poultry meat or poultry meat by-product (a) at all times (i) has a temperature of 40°F (4.4°C) or lower, or 140°F (60°C) or higher, or (ii) has been stored at an ambient temperature of 40°F (4.4°C) or lower, or 140°F (60°C) or higher; and (b) carries on the principal display panel of the label a statement to the effect that the food must be stored at a temperature of 40°F (4.4°C) or lower, or 140°F (60°C) or higher. """
"""Foods""","""Poultry, Poultry Meat, Their Preparations and Products""","""Poultry Product Extender""",,"""B.22.027""","No person shall sell a poultry product extender unless that extender (a) has, in the rehydrated state, (i) a total protein content of not less than 16 per cent; and (ii) a protein rating of not less than 40, as determined by official method FO-1, Determination of Protein Rating, October 15, 1981; (b) has, notwithstanding sections D.01.009 and D.02.009, each vitamin and mineral nutrient listed in Column I of the Table to Division 14 in an amount not less than the amount shown in Column II of that Table opposite each such vitamin and mineral nutrient respectively; and (c) where isolated essential amino acids have been added, contains those acids in an amount not exceeding an amount that improves the nutritional quality of the protein. """
"""Foods""","""Poultry, Poultry Meat, Their Preparations and Products""","""Extended Poultry Products""",,"""B.22.028""","No person shall sell a food that consists of a mixture of poultry product and poultry product extender, unless that food (a) has a total protein content of not less than 16 per cent, and (b) has a protein rating of not less than 40, as determined by official method, and unless the poultry product extender meets the requirements of paragraphs B.22.027(a) to (c). """
"""Foods""","""Poultry, Poultry Meat, Their Preparations and Products""","""Simulated Poultry Products""",,"""B.22.029""","No person shall sell a simulated poultry product unless that product (a) has a total protein content of not less than 16 per cent; (b) has a protein rating of not less than 40, as determined by official method FO-1, Determination of Protein Rating, October 15, 1981; (c) has a fat content of not more than 15 per cent; (d) contains, notwithstanding sections D.01.009 and D.02.009, each vitamin and mineral nutrient listed in Column I of the Table to Division 14 in an amount not less than the amount shown in Column II of that Table opposite each such vitamin and mineral nutrient respectively; and (e) where isolated essential amino acids have been added, contains those acids in an amount not exceeding an amount that improves the nutritional quality of the protein. """
"""Foods""","""Poultry, Poultry Meat, Their Preparations and Products""","""Egg Products""",,"""B.22.032""","No person shall sell any product simulating whole egg unless that product (a) is made from liquid, dried or frozen egg albumen or mixtures thereof; (b) has a protein rating of not less than 40, as determined by official method FO-1, Determination of Protein Rating, October 15, 1981; (c) notwithstanding sections D.01.009 and D.02.009, contains, per 100 grams on a ready-to-use basis, (i) not less than (A) 50 milligrams calcium, (B) 2.3 milligrams iron, (C) 1.5 milligrams zinc, (D) 130 milligrams potassium, (E) 1000 International Units Vitamin A, (F) 0.10 milligram thiamine, (G) 0.30 milligram riboflavin, (H) 3.60 milligrams niacin, (I) 1.60 milligrams pantothenic acid, (J) 0.20 milligram Vitamin B 6′ (K) 0.50 microgram Vitamin B 12′ (L) 0.02 milligram folic acid, and (M) 2.0 International Units alpha tocopherol, and (ii) not more than 3 milligrams cholesterol; (d) has a calcium to phosphorous ratio of not less than one part calcium to four parts phosphorous; and (e) contains in the total fat of any fat or oil used not less than 40 per cent cis-cis methylene interrupted polyunsaturated fatty acids and not more than 20 per cent saturated fatty acids. """
"""Foods""","""Poultry, Poultry Meat, Their Preparations and Products""","""Egg Products""",,"""B.22.033""","No person shall sell any egg product referred to in sections B.22.032, B.22.034, B.22.035, B.22.036 and B.22.037 for use as food unless it is free from bacteria of the genus  Salmonella """
"""Foods""","""Poultry, Poultry Meat, Their Preparations and Products""","""Egg Products""",,"""B.22.034""","[S]. Liquid Whole Egg, Dried Whole Egg Frozen Whole Egg (a) shall be the product obtained by removing the shell from wholesome fresh eggs or wholesome stored eggs, and (i) in the case of dried whole egg, drying the product, or (ii) in the case of frozen whole egg, freezing the product; and (b) may (i) contain aluminum sulphate, pH adjusting agents and the colour beta carotene, (ii) in the case of liquid whole egg destined for drying, contain yeast autolysate and may be treated with hydrogen peroxide and catalase, glucose oxidase and catalase or yeast and suitable glucose fermenting bacterial culture, or (iii) in the case of dried whole egg, contain anti-caking agents. """
"""Foods""","""Poultry, Poultry Meat, Their Preparations and Products""","""Egg Products""",,"""B.22.035""","[S]. Liquid Yolk, Dried Yolk Frozen Yolk (a) shall be the product obtained by removing the shell and egg-white from wholesome fresh eggs or wholesome stored eggs, and (i) in the case of dried yolk, drying the product, or (ii) in the case of frozen yolk, freezing the product, and (b) may (i) contain aluminum sulphate, pH adjusting agents and the colour beta carotene, (ii) in the case of liquid yolk destined for drying, contain yeast autolysate and may be treated with hydrogen peroxide and catalase, glucose oxidase and catalase or yeast and suitable glucose fermenting bacterial culture, or (iii) in the case of dried yolk, contain anti-caking agents. """
"""Foods""","""Poultry, Poultry Meat, Their Preparations and Products""","""Egg Products""",,"""B.22.036""","[S]. Liquid Egg-White, (Liquid Albumen), Dried Egg-White, (Dried Albumen) Frozen Egg-White (Frozen Albumen) (a) shall be the product obtained by removing the shell and yolk from wholesome fresh eggs or wholesome stored eggs, and (i) in the case of dried egg-white, drying the product, or (ii) in the case of frozen egg-white, freezing the product; and (b) may (i) contain whipping agents, aluminum sulphate and pH adjusting agents, (ii) in the case of liquid egg-white destined for drying, contain yeast autolysate and may be treated with hydrogen peroxide and catalase, glucose oxidase and catalase or yeast and suitable glucose fermenting bacterial culture, (iii) in the case of liquid egg-white and dried egg-white, contain lipase or pancreatin, or (iv) in the case of dried egg-white, contain anti-caking agents. """
"""Foods""","""Poultry, Poultry Meat, Their Preparations and Products""","""Egg Products""",,"""B.22.037""","[S]. Liquid Whole Egg Mix, Dried Whole Egg Mix, Frozen Whole Egg Mix, Liquid Yolk Mix, Dried Yolk Mix Frozen Yolk Mix (a) shall be the product obtained by adding salt, sweetening agent or both to Liquid Whole Egg, Dried Whole Egg, Frozen Whole Egg, Liquid Yolk, Dried Yolk or Frozen Yolk; and (b) may, in the case of dried whole egg mix or dried yolk mix, contain anti-caking agents. """
"""Foods""","""Poultry, Poultry Meat, Their Preparations and Products""","""Egg Products""",,"""B.22.038""","(1) No person shall use a common name referred to in sections B.22.034 to B.22.037 for an egg product that has been subjected to a process, other than a process referred to in those sections, if that process results in a decrease in the amount of a vitamin or mineral nutrient that before processing was present in 100 g of the egg product in an amount equal to at least 10 per cent of the weighted recommended nutrient intake, unless the amount of the vitamin or mineral nutrient is restored to the amount that was present before processing. (2) Notwithstanding sections D.01.009, D.01.011 and D.02.009, a person may add any vitamin or mineral nutrient referred to in column II of item 27 of the table to section D.03.002 to any egg product referred to in sections B.22.034 to B.22.037 to restore the vitamin or mineral nutrient to the amount that was present in the egg product before processing. (3) In this section,  weighted recommended nutrient intake """
"""Foods""","""Food Packaging Materials""",,,"""B.23.001""","No person shall sell any food in a package that may yield to its contents any substance that may be injurious to the health of a consumer of the food. """
"""Foods""","""Food Packaging Materials""",,,"""B.23.002""","Subject to section B.23.003 no person shall sell any food in a package that has been manufactured from a polyvinyl chloride formulation containing an octyltin chemical. """
"""Foods""","""Food Packaging Materials""",,,"""B.23.003""","A person may sell food, other than milk, skim milk, partly skimmed milk, sterilized milk, malt beverages and carbonated non-alcoholic beverage products, in a package that has been manufactured from a polyvinyl chloride formulation containing any or all of the octyltin chemicals, namely, di(n-octyl)tin S,S′-bis(isooctylmercaptoacetate), di(n-octyl)tin maleate polymer and (n-octyl)tin S,S′,S″-tris(isooctylmercaptoacetate) if the proportion of such chemicals, either singly or in combination, does not exceed a total of three per cent of the resin, and the food in contact with the package contains not more than one part per million total octyltin. """
"""Foods""","""Food Packaging Materials""",,,"""B.23.004""","(1) Di (n-octyl)tin S,S′-bis (isooctylmercaptoacetate) shall be the octyltin chemical made from di (n-octyl)tin dichloride and shall contain 15.1 to 16.4 per cent of tin and 8.1 to 8.9 per cent of mercapto sulfur. (2) For the purposes of this Division, di (n-octyl)tin dichloride shall be the chemical having an organotin composition of not less than 95 per cent di (n-octyl)tin dichloride and shall contain no more than (a) five per cent total of n-octyltin trichloride or tri(n-octyl)tin chloride or both; (b) 0.2 per cent total of other eight (8) carbon isomeric alkyltin derivatives; and (c) 0.1 per cent total of the higher and lower homologous alkyltin derivatives. """
"""Foods""","""Food Packaging Materials""",,,"""B.23.005""","Di(n-octyl)tin maleate polymer shall be the octyltin chemical made from di(n-octyl)tin dichloride and shall have the formula ((C 8 17 2 4 2 4 """
"""Foods""","""Food Packaging Materials""",,,"""B.23.006""","(1) (n-octyl)tin S,S′,S″-tris (isooctylmercaptoacetate), being an octyltin chemical having the formula n-C 8 17 2 2 8 17 3 (2) For the purposes of this Division, (n-octyl)tin trichloride shall be the chemical having an organotin composition of not less than 95 per cent (n-octyl)tin trichloride and shall contain not more than (a) five per cent total of di(n-octyl)tin dichloride, tri(n-octyl)tin chloride or the higher (more than eight (8) carbons) alkyltin chlorides or any combination of the foregoing; (b) 0.2 per cent total of alkyltin derivatives; and (c) 0.1 per cent of the lower (less than eight carbons) homologous alkyltin derivatives. """
"""Foods""","""Food Packaging Materials""",,,"""B.23.007""","No person shall sell a food in a package than may yield to its contents any amount of vinyl chloride, as determined by official method, FO-40, Determination of Vinyl Chloride in Food, October 15, 1981, in respect of that food. """
"""Foods""","""Food Packaging Materials""",,,"""B.23.008""","No person shall sell a food in a package that may yield to its contents any amount of acrylonitrile as determined by official method FO-41, Determination of Acrylonitrile in Food, February 16, 1982, in respect of that food. """
"""Foods""","""Food Packaging Materials""","""Foods for Special Dietary Use""",,"""B.24.001""","In this Division, expiration date (a) after which the manufacturer does not recommend that it be consumed, and (b) up to which it maintains its microbiological and physical stability and the nutrient content declared on the label; ( food for special dietary use (a) in whom a physical or physiological condition exists as a result of a disease, disorder or injury, or (b) for whom a particular effect, including but not limited to weight loss, is to be obtained by a controlled intake of foods; ( formulated liquid diet (a) is sold for consumption in liquid form, and (b) is sold or represented as a nutritionally complete diet for oral or tube feeding of a person described in paragraph (a) of the definition “food for special dietary use”; ( hospital (a) that is licensed, approved or designated as a hospital by a province, in accordance with the laws of the province, to provide care or treatment to persons suffering from any form of disease or illness, or (b) that is owned or operated by the government of Canada or of a province and that provides health services; ( major change (a) an ingredient or the amount of an ingredient in the food, (b) the manufacturing process or the packaging of the food, or (c) the directions for the preparation and use of the food; ( meal replacement [Repealed, SOR/95-474, s. 3] pharmacist physician prepackaged meal [Repealed, SOR/95-474, s. 3] target body weight very low energy diet """
"""Foods""","""Food Packaging Materials""","""Foods for Special Dietary Use""",,"""B.24.003""","(1) No person shall label, package, sell or advertise a food in a manner likely to create an impression that it is a food for special dietary use unless the food is (a) to (e) [Repealed, SOR/2003-11, s. 21] (f) a formulated liquid diet that meets the requirements contained in sections B.24.101 and B.24.102; (f.1) a meal replacement for special dietary use that meets the requirements contained in section B.24.200; (f.2) a nutritional supplement that meets the requirements contained in section B.24.201; (g) a gluten-free food that meets the requirements contained in section B.24.018; (h) represented for protein-restricted diets; (i) represented for low (naming the amino acid) diets; or (j) a food represented for use in a very low energy diet, where the food meets the requirements contained in section B.24.303. (1.1) Despite subsection (1), a person may label, package, sell or advertise a food in a manner likely to create an impression that it is a food for special dietary use if its label carries a statement or claim set out in column 4 of the table following section B.01.513, in accordance with section B.01.503, in respect of any of the following subjects set out in column 1: (a) “free of energy”, set out in item 1; (b) “low in energy”, set out in item 2; (c) “free of sodium or salt”, set out in item 31; (d) “low in sodium or salt”, set out in item 32; or (e) “free of sugars”, set out in item 37. (2) Subsection (1) does not apply to infant formulas. (3) No person shall label, package, sell or advertise a food in a manner likely to create an impression that it is for use in a weight reduction diet unless that food is (a) a meal replacement that meets the compositional requirements contained in section B.24.200; (b) a prepackaged meal; (c) a food sold by a weight reduction clinic to clients of the clinic for use in a weight reduction program supervised by the staff of the clinic; or (d) a food represented for use in a very low-energy diet that meets the compositional requirements contained in section B.24.303. (4) Except as otherwise permitted by these Regulations, no person shall label, package, sell or advertise a food as “dietetic” or “diet”, or use those words as part of the brand name of the food, unless its label carries a statement or claim set out in column 4 of the table following section B.01.513, in accordance with section B.01.503, in respect of any of the following subjects set out in column 1: (a) “free of energy”, set out in item 1; (b) “low in energy”, set out in item 2; (c) “reduced in energy”, set out in item 3; (d) “lower in energy”, set out in item 4; or (e) “free of sugars”, set out in item 37. """
"""Foods""","""Food Packaging Materials""","""Foods for Special Dietary Use""",,"""B.24.004 to B.24.014""","[Repealed, SOR/2003-11, s. 22] """
"""Foods""","""Food Packaging Materials""","""Foods for Special Dietary Use""",,"""B.24.015 and B.24.016""","[Repealed, SOR/88-559, s. 6] """
"""Foods""","""Food Packaging Materials""","""Foods for Special Dietary Use""",,"""B.24.017""","(1) Where the manufacturer of a formulated liquid diet, a meal replacement or a food represented for use in a very low energy diet is requested in writing by the Mnister to submit, on or before a specified day, evidence with respect to that product, the manufacturer shall make no further sales of that product after that day unless the manufacturer has submitted the evidence requested. (2) If the Minister determines that the evidence submitted by a manufacturer under subsection (1) is not sufficient, he or she shall so notify the manufacturer in writing. (3) Where, pursuant to subsection (2), a manufacturer is notified that the evidence with respect to a formulated liquid diet, a meal replacement or a food represented for use in a very low energy diet is not sufficient, the manufacturer shall make no further sales of that product unless the manufacturer submits further evidence and is notified in writing by the Minister that the further evidence is sufficient. (4) A reference in this section to evidence with respect to a formulated liquid diet, a meal replacement or a food represented for use in a very low energy diet means evidence to establish that the food is nutritionally adequate to be used as the sole source of nutrition in meeting the nutritional needs of a person for whom it is intended, when the food is consumed in accordance with the directions for use. """
"""Foods""","""Food Packaging Materials""","""Foods for Special Dietary Use""",,"""B.24.018""","It is prohibited to label, package, sell or advertise a food in a manner likely to create an impression that it is a gluten-free food if the food contains any gluten protein or modified gluten protein, including any gluten protein fraction, referred to in the definition  gluten """
"""Foods""","""Food Packaging Materials""","""Foods for Special Dietary Use""",,"""B.24.019""","[Repealed, SOR/2003-11, s. 23] """
"""Foods""","""Food Packaging Materials""","""Formulated Liquid Diets""",,"""B.24.100""","No person shall advertise a formulated liquid diet to the general public. """
"""Foods""","""Food Packaging Materials""","""Formulated Liquid Diets""",,"""B.24.101""","No person shall sell a formulated liquid diet unless the food (a) if sold ready to serve, or (b) if not sold ready to serve, when diluted with water, milk, or water and milk, is a complete substitute for the total diet in meeting the nutritional requirements of a person. """
"""Foods""","""Food Packaging Materials""","""Formulated Liquid Diets""",,"""B.24.102""","(1) Subject to subsection (4), a formulated liquid diet shall contain, when ready to serve, (a) either (i) not less than 20 grams of protein of nutritional quality equivalent to casein, as determined by official method FO-1, Determination of Protein Rating, October 15, 1981, or (ii) such an amount and quality of protein, including those proteins to which amino acids are added, that, when the quality of the protein is expressed as a fraction of the quality of casein, (A) the fraction will not be less than 85/100, and (B) the result obtained by multiplying the fraction by the gram weight of the protein will not be less than 20; and (b) not less than one gram linoleic acid in the form of a glyceride. (2) Notwithstanding sections D.01.009, D.01.011 and D.02.009, a formulated liquid diet shall contain, when ready to serve, the vitamins and minerals named in Column I of the table to this section in amounts, (a) where the recommended intake of the food is 2,500 kilocalories per day or less, not less than the amounts set out in Column II and not more than the amounts, if any, set out in Column III of that table opposite those vitamins and minerals; and (b) where the recommended intake of the food is greater than 2,500 kilocalories per day, not less than the amounts set out in Column IV and not more than the amounts, if any, set out in Column V of the table opposite those vitamins and minerals. (3) The amounts of the nutrients specified in paragraphs (1)(a) and (b) and subsection (2) shall be calculated (a) per 1,000 available kilocalories, where the recommended intake of the food is 2,500 kilocalories per day or less; and (b) per 1,500 available kilocalories, where recommended intake of the food is greater than 2,500 kilocalories per day. (4) Paragraph (1)(a) does not apply to a formulated liquid diet represented as being for a protein restricted diet or a low (named amino acid) diet. TABLE Column I Per 1,000 available kilocalories Per 1,500 available kilocalories Column II Column III Column IV Column V Vitamins Minimum Maximum Minimum Maximum Vitamin A 2,000 International Units 5,000 International Units 2,000 International Units 3,000 International Units Vitamin D 100 International Units 400 International Units 100 International Units 200 International Units Vitamin E (a-tocopherol) 5.0 International Units 5.0 International Units Ascorbic Acid 20 milligrams 20 milligrams Thiamine 0.5 milligram 0.6 milligram Riboflavin 0.7 milligram 0.84 milligram Niacin 6.6 milligrams 7.9 milligrams Vitamin B 6 0.9 milligram 0.9 milligram Vitamin B 12 1.5 micrograms 1.5 micrograms Folic Acid 100 micrograms 100 micrograms d-pantothenic Acid 2.5 milligrams 2.5 milligrams Mineral Nutrients Calcium 400 milligrams 400 milligrams Phosphorus 400 milligrams 400 milligrams Iron 8 milligrams 8 milligrams Iodine 50 micrograms 50 micrograms Magnesium 150 milligrams 150 milligrams Copper 1 milligram 1 milligram Zinc 7 milligrams 7 milligrams """
"""Foods""","""Food Packaging Materials""","""Formulated Liquid Diets""",,"""B.24.103""","The label of a formulated liquid diet shall carry the following information: (a) a statement that the food is intended to be consumed orally or by tube feeding; (b) a statement of the energy value of the food, expressed in Calories (i) per 100 grams or per 100 millilitres of the food as offered for sale, and (ii) per unit of ready-to-serve food; (c) a statement of the content in the food of protein or protein equivalent, fat, linoleic acid, available carbohydrate and, where present, crude fibre, expressed in grams (i) per 100 grams or per 100 millilitres of the food as offered for sale, and (ii) per unit of ready-to-serve food; (d) a statement of the content of vitamins and mineral nutrients that are listed in the table to section B.24.102, expressed in International Units or milligrams (i) per 100 grams or per 100 millilitres of the food as offered for sale, and (ii) per unit of ready-to-serve food; (e) a statement of the content of any vitamin or mineral nutrient that is not listed in the table to section B.24.102, expressed in milligrams (i) per 100 grams or per 100 millilitres of the food as offered for sale, and (ii) per unit of ready-to-serve food; (f) complete directions for the preparation and use of the food and for its storage after the container has been opened; and (g) the expiration date of the formulated liquid diet. """
"""Foods""","""Food Packaging Materials""","""Meal Replacements, Nutritional Supplements, Prepackaged Meals and Foods Sold by Weight Reduction Clinics""",,"""B.24.200""","(1) No person shall sell or advertise a meal replacement unless, when in a ready-to-serve form or when prepared according to directions for use, with water, milk, partially skim milk or skim milk, or a combination thereof, it meets the following requirements: (a) the meal replacement provides a minimum of 225 kcal or 945 kJ per serving; (b) not less than 15 per cent and not more than 40 per cent of the energy available from the meal replacement is derived from its protein content, except that a meal replacement for use in a weight reduction diet shall derive not less than 20 per cent of its available energy from its protein content; (c) subject to subsection (2), not more than 35 per cent of the energy available from the meal replacement is derived from its fat content; (d) not less than 3.0 per cent of the energy available from the meal replacement is derived from linoleic acid in the form of a glyceride and not less than 0.5 per cent of the energy available from the meal replacement is derived from n-3 linolenic acid in the form of a glyceride, and the ratio of linoleic acid to n-3 linolenic acid is not less than 4 to 1 and not more than 10 to 1; (e) the proteins present in the meal replacement are (i) of a nutritional quality equivalent to that of casein, or (ii) of a nutritional quality and in an amount sufficient to yield a result of not less than 15 per cent, or not less than 20 per cent in the case of a meal replacement for use in a weight reduction diet, when the nutritional quality of those proteins is divided by the nutritional quality of casein and multiplied by the percentage of energy available from the proteins present in the meal replacement; and (f) each serving of the meal replacement contains each vitamin and mineral nutrient listed in column I of the table to this section (i) subject to subsection (3), in an amount not less than the minimum amount shown for that vitamin or mineral nutrient in column II of the table, and (ii) subject to subsections (4) and (5), in an amount that, including overage, is not more than the maximum amount shown for that vitamin or mineral nutrient in column III of the table. (2) No person shall sell or advertise a meal replacement that is represented as a replacement for all daily meals unless, when in a ready-to-serve form or when prepared according to directions for use, with water, milk, partially skim milk or skim milk, or a combination thereof, it meets the following requirements: (a) not more than 30 per cent of the energy available from the meal replacement is derived from its fat content; and (b) not more than 10 per cent of the energy available from the meal replacement is derived from its saturated fatty acid content. (3) The minimum amount required under subparagraph (1)(f)(i) for selenium, chromium or molybdenum does not apply in respect of a meal replacement that is not represented as a replacement for all daily meals and that does not contain added selenium, chromium or molybdenum, as the case may be. (4) A vitamin or mineral nutrient that is not an added ingredient in the meal replacement shall not be taken into account for the purposes of subparagraph (1)(f)(ii). (5) The maximum amount shown for vitamin C in column III of the table to this section does not include overage. TABLE Column I Column II Column III Nutrients Minimum Amount per Serving Maximum Amount per Serving VITAMINS Vitamin A 250 RE 630 RE Vitamin D 1.25 µg 2.50 µg Vitamin E 2.5 mg 5.0 mg Vitamin C 10 mg 20 mg Thiamine 300 µg 750 µg Riboflavin 400 µg 800 µg Niacin 6 NE 12 NE Vitamin B 6 400 µg 750 µg Vitamin B 12 0.25 µg 0.75 µg Folacin 60 µg 120 µg Pantothenic acid 1.25 mg 2.50 mg Biotin 25 µg 75 µg MINERAL NUTRIENTS Calcium 200 mg 400 mg Phosphorus 250 mg 500 mg Iron 2.5 mg 5.0 mg Iodide 40 µg 120 µg Magnesium 60 mg 120 mg Copper 0.5 mg 1.0 mg Zinc 3 mg 6 mg Potassium 375 mg Sodium 250 mg Manganese 1 mg 2 mg Selenium 10 µg 20 µg Chromium 10 µg 20 µg Molybdenum 20 µg 40 µg """
